Film	pronto ad uccidere <separator>  pronto ad uccidere  ( italian  ready to kill )  is a 1976 italian crime thriller film directed by franco prosperi and starring ray lovelock martin balsam and elke sommer it was also released as meet him and die and risking
Athlete	mark corneille <separator>  mark paul corneille  ( born 31 may 1986 )  is an english football playeris an english footballer who plays as a defender for margatehe began his career with gillingham and made his professional debut against colchester united on 6 august 2005 at the end of the 2005–06 season he was released by the club and joined bromley
OfficeHolder	oscar fernandes <separator>  oscar fernandes  ( born 27 march 1941 )  is an indian politician a senior indian national congress leader and is the present union cabinet minister for transport road and highways and labour and employment government of indiahe is one of the closest confident of the present congress president sonia gandhione of the major leader in the taking of important decisions of congress party he is also the chairman of central election authority of the all india congress committeehe was previously the aicc general secretarythe minister of state  ( independent charge )  of the ministry of labour and employment in dr 
Building	baton rouge general medical center – bluebonnet campus <separator>  baton rouge general medical center – bluebonnet campus is a 201-bed private hospital located at 8585 picardy avenue in baton rouge louisiana the hospital offers various medical services and surgical procedures in addition to an emergency department the hospital is a subsidiary of general health system  ( ghs )  the corporate parent of baton rouge general that handles some administrative functions for the hospital
OfficeHolder	bob lynn <separator>  bob lynn is a republican member of the alaska house of representatives representing the 31st district since 2002 he is currently serving as chair of the state affairs committee is vice-chair of the judiciary committee and is a member of the transportation committee and joint armed forces committees he also serves on the labor  & workforce development military  & veterans' affairs and public safety finance subcommittees for the 28th legislature
Athlete	ange armato <separator>  ange lou armato  ( born october 27 1929 )  is a former infielder who played in the all-american girls professional baseball leagueborn in rockford illinois ange armato was the seventh girl out of eight children from a large italian family in high school her teacher encouraged her to go to college to come a physical education teacher but her career dream was to be an artist so her parents sent her to art school
Natural	stânjaru river <separator>  the stânjaru river is a tributary of the oarţa river in romania
Animal	amoria benthalis <separator>  amoria benthalis is a species of sea snail a marine gastropod mollusk in the family volutidae the volutes
Transportation	adler standard 6 <separator>  the adler standard 6 was the most important newcomer at the berlin motor show in october 1926 it was a substantial six cylinder “limousine”  ( saloon )  built by the frankfurt auto-maker adler other body styles were available from coach builders the model continued to be produced until 1934the standard 6 shared its wheel base with the less expensive four cylinder adler favorit which appeared early in 1929
Educational	basaveshvara engineering college <separator>  basaveshwara engineering college  ( autonomous )   ( also known as bec )  is a private co-educational engineering college located in bagalkot karnataka india it was established in 1963 and is affiliated to visvesvaraya technological university belgaum it was granted academic autonomy in august 2007
Animal	hypotia colchicaloides <separator>  hypotia colchicaloides is a species of snout moths in the genus hypotia it was described by amsel in 1949 and is known from iran
Artist	kjetil bjerkestrand <separator>  kjetil bjerkestrand  ( born 18 may 1955 in kristiansund norway )  is a norwegian musician  ( keyboards )  composer arranger and record producer known as music arranger for artists like ray charles dee dee bridgewater keith emerson ian hunter jon lord ute lemper and a-ha
Transportation	german submarine u-257 <separator>  german submarine u-257 was a type viic u-boat of nazi germany's kriegsmarine during world war ii she was laid down at the bremer vulkan yard at bremen-vegesack on 22 february 1941 as 'werk' 22
OfficeHolder	keith harding <separator>  keith harding  ( born 1938 )  is a scottish politician he was a conservative and unionist member of the scottish parliament for mid scotland and fife from 1999 to 2003 he was leader of stirling council from 1991 to 1995 after being elected to holyrood he was the conservative spokesman on local government and housingprior to the 2003 election he was moved from first to fifth place on the conservative's list for mid scotland and fife
Athlete	romina holz <separator>  romina holz  ( born on 28 january 1988 )  is a german footballer she currently plays for 1 fc saarbrücken
Album	non-stop  ( b t express album )  <separator>  non-stop is the second album by the brooklyn new york band bt express released in july 1975 the album reached number one on the r &b charts
WrittenWork	the times leader <separator>  the times-leader is a privately owned newspaper in wilkes-barre pennsylvaniafounded in 1879 it was locally owned until being purchased by capital cities in 1978
Athlete	seren waters <separator>  seren robert waters  ( born 11 april 1990 in nairobi kenya )  is a cricketer who plays for surrey and kenya he was born and lives in kenya but has british nationality since kenya is only an associate member of the icc waters is also eligible to play for england he was educated at cranleigh school england and captained the first xi cricket side for two years playing alongside stuart meaker in his last season at cranleigh school he finished with almost 900 runs
Animal	spurius <separator>  spurius is a small genus of passalid beetles from mesoamerica
OfficeHolder	peter colotka <separator>  peter colotka  ( born 10 january 1925 )  is a slovak academic lawyer and politician he was the prime minister of the slovak socialist republic from 1969 to 1988
Animal	anticrates <separator>  anticrates is a genus of moths of the lacturidae family
Album	kill pop  scream til it hurts <separator>  kill pop  scream til it hurts is a compilation album of various artists that features alternative post hardcore bands the album also comes with a dvd the album was released on july 7 2007 in australia by universal music
Film	tijuana makes me happy <separator>  tijuana makes me happy is a 2007 film made in tijuana mexico it was directed by dylan verrechia co-written by james lefkowitz with original music by nortec collective and titled by writer rafael saavedra
Natural	tea river <separator>  tea river is a river of amazonas state in north-western brazil
Village	İmircik elmalı <separator>  İmircik elmalı is a village in the district of elmalı antalya province turkey
Animal	hymaea <separator>  hymaea succinifera is a species of beetle in the family silvanidae the only species in the genus hymaea
Building	shadow lawn  ( new jersey )  <separator>  shadow lawn is a building in west long branch monmouth county new jersey united states it was built in 1927 for hubert t parsons president of the fw woolworth company parsons was financially ruined by the great depression and the house was sold in 1939 for $100 now called woodrow wilson hall it became part of monmouth university in 1956the building stands on the site of joseph benedict greenhut's earlier estate of the same name which was destroyed by a fire
Educational	dwight d eisenhower high school  ( blue island illinois )  <separator>  dwight d eisenhower high school  ( eisenhower dde ehs or ike )  is a public four-year high school located in blue island illinois a southern suburb of chicago illinois in the united states it is part of community high school district 218 along with sister schools alan b shepard high school and harold l richards high schooleisenhower is a diverse school with a balanced student body of caucasian hispanic and african-american students
Transportation	bark marques <separator>  the marques was a british-registered barque that sank during the tall ships' races in 1984the marques was built in valencia spain in 1917 as a polacca-rigged brig she was used to carry fruit from the canary islands to northern europe damaged during world war ii she was repaired in 1947 and subsequently used in the mediterranean
Company	itson <separator>  itson is an american telecommunications company based in redwood city california that develops cloud-based solutions for enhancing the performance of mobile networks itson’s software platform gives mobile network operators the ability to offer granular and flexible user-customizable services
OfficeHolder	cyrus locher <separator>  cyrus locher  ( march 8 1878 – august 17 1929 )  was a democratic politician from ohio he served in the us senatehe graduated from high school at pandora ohio and from ohio wesleyan university in 1903 when he gave the commencement oration he was later that year named superintendent of schools at woodsfield ohio he graduated from western reserve university law school
WrittenWork	the kurosagi corpse delivery service <separator>  the kurosagi corpse delivery service  ( 黒鷺死体宅配便 kurosagi shitai takuhaibin )  is a horror manga series written by eiji Ōtsuka and drawn by housui yamazaki first published in kadokawa mystery the series later  ( october 2006 )  transferred to the companion publication shōnen ace and now published in the magazine young ace
Educational	parkside middle school <separator>  parkside middle school was a middle school in cramlington united kingdom from its foundation in 1909 until 2008 when middle school functions in the town were transferred to cramlington learning village
Transportation	french ship vengeur  ( 1803 )  <separator>  the vengeur  ( avenger )  was a first-rate 118-gun ship of the line of the french navy of the océan type designed by jacques-noël sané she was the first ship in french service to sport 18-pounder long guns on her third deck instead of the lighter 12-pounder long guns used before for this role
OfficeHolder	alfonso lópez caballero <separator>  alfonso lópez caballero  ( born 17 august 1944 )  is a colombian economist and diplomat the son and grandson of former presidents of colombia alfonso lópez michelsen and alfonso lópez pumarejo respectively and former congressman government minister ambassador to france canada the united kingdom and presidential candidate
WrittenWork	red raven  ( manga )  <separator>  red raven  ( レッドレイヴン )  is a shōnen manga series written and illustrated by fujimoto shinta it was published between april 2010 and october 2013 in the magazine monthly shōnen gangan and has been compiled and published in a nine-volume book set a french translation was published by kana in july 2012
Film	my life without me <separator>  my life without me is a 2003 spanish/canadian drama film directed by isabel coixet and starring sarah polley mark ruffalo scott speedman and leonor watling based on the book pretending the bed is a raft by nanci kincaid it tells a story of a 23-year-old woman with a husband and two daughters who finds out she is going to die soon the film was produced by pedro almodóvar's production company el deseo
Educational	starr's mill high school <separator>  starr's mill high school is a 2005 georgia school of excellence school located in unincorporated fayette county georgia united states the school is governed by the fayette county board of educationthe school serves southern peachtree city brooks and fayetteville georgia
Educational	john f kennedy high school  ( paterson new jersey )  <separator>  john f kennedy educational complex  ( or john f kennedy high school )  is a four-year public high school in paterson new jersey united states that serves the western section of paterson kennedy high school which serves grades 9 through 12 is a part of the paterson public schools
Film	chitralekha  ( 1964 film )  <separator>  chitralekha is a 1964 historical-philosophical hindi film directed by kidar sharma starring ashok kumar meena kumari and pradeep kumar it was based on 1934 hindi novel by the same name by bhagwati charan verma about bijgupta serving under the maurya empire and the king chandragupta maurya  ( 340 bce – 298 bce )  and his love for courtesan chitralekha
Artist	biagio marin <separator>  i wanted to be the voice of my island nothing elsethe sea was for me the word of otherness the most pure and most immediate incarnation of divinitybiagio marin  ( 1891–1985 )  was an italian poet best known from his poems in the venetian-friulian dialect which had no literary tradition until then in his writings he has never obeyed rhetoric or poetics he only uses a few hundred words for his poems
Plant	buddha's hand <separator>  buddha's hand citrus medica var sarcodactylis  ( also known as bushukan　ブッシュカン  ( japanese )  or fingered citron )  is a fragrant citron variety whose fruit is segmented into finger-like sections the origin of buddha's hand plant is traced back to northeastern india or china
OfficeHolder	leslie howard saunders <separator>  leslie howard  ( les )  saunders  ( september 12 1899 – march 30 1994 )  was mayor of toronto from 1954 to 1955 and the last member of the orange order to hold the position until william dennison he also served as mayor of east york in 1976
Animal	horn-skinned bat <separator>  the horn-skinned bat  ( eptesicus floweri )  is a species of vesper bat it can be found in mali and sudan it is found in subtropical or tropical dry shrubland subtropical or tropical dry lowland grassland and hot deserts
Village	viluthiyur <separator>  viluthiyur is a village in the papanasam taluk of thanjavur district tamil nadu india
Artist	dominic brown <separator>  dominic dom brown  ( born 14 june 1972 )  is a london-based guitarist and singer-songwriter who has worked with many popular musicians including duran duran elton john lionel richie and take that he has also done both studio and live recordings with justin timberlake liam gallagher and the sugababes along with many others
Athlete	gleb odinokikh <separator>  gleb alekseyevich odinokikh  ( russian  Глеб Алексеевич Одиноких;  born january 18 1993 )  is a russian football defender who last played for fc chernomorets novorossiyskhe made his debut in the fnl for fc chernomorets novorossiysk on may 15 2011 in a game against fc volgar-gazprom astrakhan
Village	rahim hatami-ye do <separator>  rahim hatami-ye do  ( persian  رحيم حاتم دو‎ also romanized as raḥīm hātami-ye do meaning rahim hatami 2 )  is a village in dowreh rural district chegeni district dowreh county lorestan province iran at the 2006 census its population was 16 in 4 families
Natural	errwood reservoir <separator>  errwood reservoir is a drinking-water reservoir in the peak district national park within the county of derbyshire and very close to the boundary with cheshire the reservoir was the second of two reservoirs built in the goyt valley the other one being fernilee reservoir it was constructed by the stockport water corporation at a cost of £15 million with work being completed in 1967;  it is currently owned and operated by united utilities
Transportation	hnoms svenner  ( g03 )  <separator>  hnoms svenner was an s-class destroyer in the service of the exiled royal norwegian navy during world war ii she was launched on 1 june 1943 as the royal navy ship hms shark  ( g03 )  but was rechristened hnoms svenner when she was commissioned in the royal norwegian navy in 1944
Film	tragic hunt <separator>  caccia tragica or tragic hunt is a 1947 italian drama film directed by giuseppe de santisfuture filmmakers michelangelo antonioni and carlo lizzani co-wrote the script
Company	koç holding <separator>  koç holding aŞ is the top industrial conglomerate in turkey the koç family one of turkey's wealthiest families controls the company with its headquarters in nakkaştepe istanbul
Company	fire records <separator>  fire records was an american independent record label set up in 1959 by bobby robinson amongst others it released records by lightnin' hopkins elmore james and arthur crudup
Athlete	lukasz dumanski <separator>  Łukasz dumański  ( pronounced woo-kashz doo-mon-ski )  born 20 april 1983 is an ivory coast-born polish-canadian professional poker player who now resides in canada in 2007 he won a world series of poker bracelet in the $1500 pot limit omaha hi/lo split 8 or better this was the first time this event was ever played at the world series of poker[citation needed]as of 2008 Łukasz dumanski has poker tournament winning of over $240000
Company	toye kenning  & spencer <separator>  toye kenning  & spencer plc is a british jewellery and clothing manufacturer based in the jewellery quarter birmingham;  covent garden london and bedworth warwickshire england founded in 1685 the company remains family-run by members of the toye familythe firm holds a royal warrant to queen elizabeth ii for supply of gold and silver laces insignia and embroidery it supplies honours badges and ribbons presented at investitures and is sole supplier of the buttonhole honours emblem
Plant	andrea  ( genus )  <separator>  andrea is a genus of the botanical family bromeliaceae
Transportation	lunar landing research vehicle <separator>  the bell aerosystems lunar landing research vehicle  ( llrv )  was an apollo project era program to build a simulator for the moon landings
Album	weathershow <separator>  weathershow is an ep released by former belle  & sebastian member isobel campbell under the name of the gentle waves the album was released on march 1999
Natural	skorpa i hol <separator>  skorpa i hol is a mountain of buskerud in southern norway
Animal	aparallactus <separator>  common name  centipede eatersaparallactus is a genus of rear-fanged venomous snakes found in africa currently 11 species are recognized
Village	tolombeh-ye mohammad sabz alian <separator>  tolombeh-ye mohammad sabz alian  ( persian  تلمبه محمدسبزعليان‎ also romanized as tolombeh-ye moḩammad sabz ʿalīān )  is a village in khursand rural district in the central district of shahr-e babak county kerman province iran at the 2006 census its population was 51 in 10 families
Plant	vriesea duvaliana <separator>  vriesea duvaliana is a species of the genus vriesea
Transportation	rfa sir galahad  ( 1987 )  <separator>  rfa sir galahad  ( l3005 )  was a landing ship logistics  ( lsl )  of the royal fleet auxiliary currently in service with the brazilian navy as the garcia d'avila
Film	incarnate  ( film )  <separator>  incarnate is an upcoming horror film directed by brad peyton the film stars aaron eckhart
WrittenWork	no man's nightingale <separator>  no man's nightingale is a novel by crime writer ruth rendell published in 2013 featuring her recurring protagonist inspector wexford the novel is the second in which wexford has appeared after his retirement and on this occasion is called in to consult on a crime by his ex colleague and friend mike burden
OfficeHolder	amy tuck <separator>  amy tuck  ( born july 8 1963 )  was the 30th lieutenant governor of mississippi a republican she is only the second woman elected to statewide office in mississippi and the first to have been re-elected
OfficeHolder	tayeb belaiz <separator>  tayeb belaiz  ( born 21 august 1948 )  is an algerian jurist and politician who has served in different cabinet posts he has been interior minister since 11 september 2013
WrittenWork	the short second life of bree tanner <separator>  the short second life of bree tanner is a companion novella to the twilight series by author stephenie meyer it tells the story of a newborn vampire bree tanner who is featured in the third book of the series eclipse the book is written from the viewpoint of bree as opposed to the rest of the series which is predominantly narrated by character bella swan
OfficeHolder	ajit singh kohar <separator>  ajit singh kohar is an indian politician and a member of shiromani akali dal he is the minister of transport legal  & legislative affairs and elections in the current punjab government
Transportation	datsun dc-3 <separator>  the datsun dc-3 was a lightweight automobile produced by nissan and sold under the datsun brand in 1952 the series was a predecessor to the fairlady sports cars and succeeded the pre-war road star it was powered by the 860 cc nissan d10 straight-4 engine which produced 20 hp  ( 15 kw )  and could propel the dc-3 to 70 km/h  ( 43 mph )  the side badges said datsun 20  ( 20 meaning 20ps )  leaf springs were used in the suspension and a 3-speed manual transmission was specified
OfficeHolder	denise dittrich <separator>  denise r
WrittenWork	the suffragist <separator>  the suffragist was a weekly newspaper published by the congressional union for woman suffrage in 1913 to advance the cause of women's suffrage it was started by alice paul with rheta childe dorr as its first editor in 1914 alice paul and lucy burns became its editors and later in 1917 edith houghton hooker became its editorthe newspaper ceased publication after the nineteenth amendment to the united states constitution allowing women to vote was passed
Athlete	aleksandr chernyak <separator>  aleksandr aleksandrovich chernyak  ( russian  Александр Александрович Черняк;  born june 11 1990 )  is a russian professional football player in 2009 he played for fc volga nizhny novgorod
Plant	populus adenopoda <separator>  populus adenopoda known commonly as the chinese aspen is a species of poplar found in china the trees can reach a maximum height of 30 metres and occur on mountain slopes at elevations of 300-2500 metres wood from the trees is used in construction and furniture production as well as timber farm tools and wood pulp
Album	ultimate  ( pet shop boys album )  <separator>  ultimate is a greatest hits compilation album by uk electronic music band pet shop boys it is their third greatest hits album released on 1 november 2010 by their long-time label parlophone the album contains 18 previously released singles in chronological order and one new song  ( together )  ultimate was released to celebrate 25 years since the band's first single release west end girls in standard single-cd and expanded cd/dvd configurations
OfficeHolder	winship c connor <separator>  winship capers connor  ( jun 1848 - august 4 1921 )  businessman was mayor of dallas from 1887 to 1894 serving four terms he built the first light water and streetcars systems in dallas
Plant	anoectochilus setaceus <separator>  anoectochilus setaceus the bristly anoectochilus is a species of orchid and the type species of its genus
Company	green vehicles inc <separator>  green vehicles inc was a manufacturer of electric cars that operated in california from 2008 to 2011 their best-known product was the triac a three-wheeled car that never entered production
Athlete	syed abid ali <separator>  syed abid ali about this sound pronunciation  ( born 9 september 1941 )  is a former all-rounder indian cricketer he was a lower order batsman and a medium pace bowler
Album	juice tv  the music volume 01 <separator>  juice tv  the music volume 01 is a new zealand compilation album released in 2002 as part of a juice tv album series
Artist	hitonari tsuji <separator>  hitonari tsuji  ( 辻 仁成 tsuji hitonari born october 4 1959 )  is a tokyo-born japanese writer composer and film director in his film and singing work he uses the name jinsei tsuji an alternative reading of the japanese writing of his name he debuted as a writer in 1989 his films include hotoke  ( ほとけ )   ( 2001 )  and filament  ( フイラメント )   ( 2001 ) 
Building	church of the redeemer jamaica <separator>  the church of the redeemer is the oldest moravian church building in kingston jamaica and houses a congregation of the jamaican province of the moravian church it was opened in 1918 the name which is unusual for a moravian church was bestowed by its builder jonathan reinke because he did not want people to speak of reinke's church
Film	the midnight hour <separator>  the midnight hour  ( also known as in the midnight hour )  is a 1985 comedy/horror television movie that aired on abc on friday november 1 1985 at 9 00-11 00 pm est and stars shari belafonte-harper levar burton peter deluise and dedee pfeiffer
Athlete	michael redfearn <separator>  micheal redfearn is a professional rugby league footballer of the 1960s and '70s playing at club level for castleford
WrittenWork	imperial bedrooms <separator>  imperial bedrooms is a novel by american author bret easton ellis released on june 15 2010 it is the sequel to less than zero ellis' 1985 bestselling literary debut which was shortly followed by a film adaptation in 1987 imperial bedrooms revisits less than zero's self-destructive and disillusioned youths as they approach middle-age in the present day
Company	air algérie <separator>  air algérie spa  ( arabic  الخطوط الجوية الجزائرية‎ al-khuṭūṭu l-jawwiyyatu l-jazā’iriyyah;  berber  aeriverdan idzayriyen )  is the national airline of algeria with its head office in the immeuble el-djazair in algiers with flights operating from houari boumedienne airport air algérie operates scheduled international services to 39 destinations in 28 countries in europe north america africa asia and the middle east as well as domestic services to 32 airports
Athlete	andreas hofmann  ( footballer )  <separator>  andreas hofmann  ( born 13 april 1986 )  is a footballer who plays as a midfielder for vfr aalen in the 2 fußball-bundesligain his youth hofmann played for the local club of bettringen and later for the football club of schwäbisch gmünd before he started to play with vfr aalen
WrittenWork	a summer place <separator>  a summer place is a 1958 novel by sloan wilson a follow-on to the man in the gray flannel suit it was adapted into a 1959 film of the same name
Village	kujavy <separator>  kujavy is a village and municipality in nový jičín district in the moravian-silesian region of the czech republic
Artist	natty dominique <separator>  anatie natty dominique  ( august 2 1896 – august 30 1982 )  was a jazz trumpeter born in new orleans louisiana most notable for his long body of work with johnny doddsdominique was a pupil of the legendary manuel perez moving to chicago illinois in 1913 for a brief time in the 1940s dominique stopped performing and began working as a porter at the chicago airport
Building	st george church sverdlov <separator>  st george is a 6th-century armenian church located at the outskirts of sverdlov village armenia the church has underrun reconstruction in 19th century and by 2010 the recent reconsecration took place on june 19 2010 under leadership of bishop sebouh chouldjian primate of the diocese of gougark
Company	bank pekao <separator>  bank polska kasa opieki spółka akcyjna commonly using the shorter name bank pekao sa is a universal bank with its headquarters in warsaw poland italian bank unicredit owns 59% of the companythe bank was founded in 1929 by the ministry of treasury as a national bank mainly to provide financial services to poles living abroad
Natural	tobins river <separator>  tobins river a perennial stream of the hastings river catchment is located in the northern tablelands and mid north coast districts of new south wales australia
Film	the fly  ( 1958 film )  <separator>  the fly is a 1958 american science-fiction horror film directed by kurt neumann the screenplay was written by james clavell  ( his first )  from the short story of the same name by george langelaan it was followed by two sequels return of the fly and curse of the fly it was remade in 1986 as a film of the same name by director david cronenberg
Company	soup2nuts <separator>  soup2nuts  ( formerly tom snyder productions )  is an award-winning american animation studio founded by tom snyder the studio is known for its animated comedy series its use of squigglevision a technique of animation that reuses frames to make the animation look more kinetic and for its style of improvisation in voice acting
OfficeHolder	maria pallante <separator>  maria a pallante  ( born february 5 1964 )  is an american attorney who is the 12th united states register of copyrights she was appointed acting register effective january 1 2011 succeeding marybeth peters who retired effective december 31 2010
Educational	nicolet high school <separator>  nicolet high school is a public secondary school located in glendale wisconsin it is the only school in the nicolet unified school district which serves glendale fox point bayside and river hills primary schooling is administered by three feeder districts the nicolet unified school district is one of the few school districts in wisconsin to be made up of only one school its main feeder schools are glen hills middle school maple dale middle school and bayside middle school
Building	scott–vrooman house <separator>  the scott–vrooman house is a historic home located at 701 east taylor street in bloomington illinois it was added to the national register of historic places in 1983
Company	wolfe video <separator>  wolfe video is the oldest and largest exclusive distributor of gay and lesbian films in north america founded in 1985 in new almaden by kathy wolfe the company began as a consumer mail order distribution company for lesbian vhs videos but has evolved over the years to become a full-service distributor of lgbt movies
Company	wavefront technology solutions <separator>  wavefront technology solutions inc  ( tsx-v  wee )  is one of north america's largest providers of secondary oil recovery and environmental technologies the company was founded in 1997 as pe-tech by ceo brett davidson and university of alberta professor tim spanos the company was later changed to wavefront technologies and environmental services and then wavefront technology solutions inc
Athlete	carrie steinseifer <separator>  carolyn lynne steinseifer  ( born february 12 1968 )  is an american former competition swimmer and olympic champion she won gold medals in the women's 100-meter freestyle and 4x100-meter freestyle relay at the 1984 summer olympics in los angeles californiaas a 15-year-old at the 1983 pan american games in caracas venezuela she won gold medals in the 4x100-meter freestyle and 4x100-meter medley relays
Film	the psychopath <separator>  the psychopath is a 1966 film directed by freddie francis and written by robert bloch it stars patrick wymark and margaret johnston
Athlete	marcin kowalczyk <separator>  marcin kowalczyk  ( born april 9 1985 in wieruszów )  is a polish football defender who plays for fc volga nizhny novgorod in the russian premier league
OfficeHolder	ashley mote <separator>  ashley mote  ( born 25 january 1936 in london )  was a non-inscrit and ukip member of the european parliament  ( mep )  for south east england an outspoken critic of fraud in the european institutions he himself was convicted of benefit fraud in 2007 for which he served a nine-month prison sentence and was described by the trial judge as a truly dishonest man
Village	aqcheh kand qazvin <separator>  aqcheh kand  ( persian  اقچه كند‎ also romanized as Āqcheh kand Āqcheh kan Āqjā kand Āqjeh kand;  also known as ak-dzhakand )  is a village in qaqazan-e sharqi rural district in the central district of takestan county qazvin province iran at the 2006 census its population was 238 in 61 families
Album	peepin' in my window <separator>  peepin' in my window is the fourth studio album of houston rapper lil' keke it was released on july 17 2001 guest appearances include mr 3-2 fat pat big pokey archie lee big hawk al-d and more there is also a screwed  & chopped version available
Company	triotech amusement <separator>  triotech amusement inc was founded by ernest yale and two partners in 1999 and is headquartered in joliette quebec canada with research and development facilities as well as a movie studio in montrealthey are known for their motion simulators such as xd theatres and jett rider triotech has an additional office in joliette
Village	chwalborzyce <separator>  chwalborzyce [xfalbɔˈʐɨt͡sɛ] is a village in the administrative district of gmina Świnice warckie within Łęczyca county Łódź voivodeship in central poland it lies approximately 7 kilometres  ( 4 mi )  north-west of Świnice warckie 26 km  ( 16 mi )  west of Łęczyca and 54 km  ( 34 mi )  north-west of the regional capital Łódź
Plant	flowering plant <separator>  the flowering plants  ( angiosperms )  also known as angiospermae lindl or magnoliophyta are the most diverse group of land plants angiosperms are seed-producing plants like the gymnosperms and can be distinguished from the gymnosperms by a series of synapomorphies  ( derived characteristics )  these characteristics include flowers endosperm within the seeds and the production of fruits that contain the seeds
Village	kamionek greater poland voivodeship <separator>  kamionek [kaˈmjɔnɛk] is a village in the administrative district of gmina kiszkowo within gniezno county greater poland voivodeship in west-central poland
Village	los cipreses <separator>  los cipreses is a village and municipality in chubut province in southern argentina near the border with chile
Natural	pârâul repede  ( pietrosu )  <separator>  the pârâul repede is a tributary of the pietrosu river in romania
Animal	clarkeulia sematica <separator>  clarkeulia sematica is a species of moth of the tortricidae family it is found in brazil  ( santa catarina ) 
Film	dil ne phir yaad kiya <separator>  dil ne phir yaad kiya is a 1966 bollywood film it stars dharmendra nutan rehman and jeevan the music is by sonik omi
Natural	pine mountain  ( taconic mountains )  <separator>  pine mountain 2221 feet  ( 677 m )  is a prominent peak in the taconic mountains of western massachusetts the mountain is located in pittsfield state forest and is traversed by the pine mountain trail which connects to the 35 mi  ( 56 km )  taconic crest hiking trail and the 121 mi  ( 195 km )  multi-use taconic skyline trail the summit and west side of pine mountain are located within hancock massachusetts;  the east side is within pittsfield massachusetts
Film	lost years  a people's struggle for justice <separator>  lost years  a people's struggle for justice  ( chinese  失去的岁月 )  is a 2011 documentary directed by kenda gee and tom radford the film premiered on december 5 2011 at the guangzhou international documentary film festival where it won the best documentary award for history and culture the film has also been shown as a two-part national television mini-series for the canadian broadcasting corporation
Plant	schefflera wrayi <separator>  schefflera wrayi is a species of plant in the araliaceae family it is endemic to malaysia it is threatened by habitat loss
WrittenWork	the claw of the conciliator <separator>  the claw of the conciliator is a science fantasy novel by gene wolfe first released in 1981 it is the second volume in the four-volume series the book of the new sun
Company	myedu <separator>  myedu is a private company founded in 2008 and headquartered in austin texas united states myedu works by collecting data from college students as well as official academic data from universities to identify patterns that lead to unexpected costs myedu also provides interactive web applications to aid those seeking a college degree including services that focus on college decision making such as degree planning  & requirements class schedules courses and professors
WrittenWork	the book of heroic failures <separator>  the book of heroic failures written by stephen pile in 1979 is a book written in celebration of human inadequacy in all its forms
Artist	ted lewis  ( musician )  <separator>  theodore leopold friedman better known as ted lewis  ( june 6 1890 – august 25 1971 )  was an american entertainer bandleader singer and musician he led a band presenting a combination of jazz hokey comedy and schmaltzy sentimentality that was a hit with the american public he was known by the moniker mr entertainment or ted is everybody happy ? lewis lewis died of lung failure in august 1971
Educational	montreal west high school <separator>  montreal west high school was a school located in montreal west quebec canada h4x 1l4 which operated from 1894 until 1983 when it was merged into royal west academy
Village	ab chendar abezhdan <separator>  ab chendar  ( persian  اب چندار‎ also romanized as Āb chendār;  also known as Āb chenār )  is a village in abezhdan rural district abezhdan district andika county khuzestan province iran at the 2006 census its population was 81 in 20 families
Transportation	wright pulsar gemini hev <separator>  the wright pulsar gemini hev is a hybrid double-decker bus built by wrightbus it is also the first hybrid double-decker in the ukthe bus is based on a vdl db250 chassis without the engine wrightbus have used a hybrid engine using both diesel and battery combinationthe first vehicle was unveiled in euro bus expo 2006 held in national exhibition centre solihull then being delivered to arriva london in 2007 for evaluation as hev1  ( lj07 ece ) 
Building	manitoba hydro place <separator>  manitoba hydro place is the headquarters building of manitoba hydro the electric power and natural gas utility in the province of manitoba canada the building is located at 360 portage avenue in downtown winnipeg and is connected to the winnipeg walkway systemopened as winnipeg's 4th tallest building in september 2009 the 21-story office tower brought together 1650 employees from 15 suburban locations into one 695000 sq ft  ( 64568 m2 )  highrise on a full downtown block
Film	a trick of light <separator>  a trick of light is a 1995 german film directed by wim wenders its original german title is die gebrüder skladanowsky the film made with the students of the munich film academy is a combination of docudrama fictional reenactment and experimental photography to show the birth of cinema in berlin where max skladanowsky and his brother emil built a projector they called the bioskop
WrittenWork	apaimanee saga  the pirates dawn <separator>  apaimanee saga  the pirates dawn  ( thai  อภัยมณี ซาก้า  รุ่งอรุณแห่งโจรสลัด )  is a thai comic series written and illustrated by supot a it was originally serialized in thailand in ned comics' magazine boomit's the next part of apaimanee saga
Transportation	aeronautics defense skystar 300 <separator>  the skystar 300 is an isr system that provides surveillance capabilities accomplished by simple equipment which requires minimal operating skills and maintenance procedures the system is composed of the aerostat balloon filled with helium gas dual sensor payload control unit and the data link between the control unit and the balloon
Artist	william cullen bryant <separator>  william cullen bryant  ( november 3 1794 – june 12 1878 )  was an american romantic poet journalist and long-time editor of the new york evening post
Artist	marian wilkinson <separator>  marian wilkinson is an australian journalist and author she was born in 1954 and grew up in brisbane queensland where she attended the university of queensland she was a co-founder of 4zzz-fm and has worked for the abc's four corners the australian the age and the sydney morning herald she is the aunt of cassandra wilkinson who is a co-founder of fbi fm sydney in 1989 wilkinson won a walkley award for best current affairs report
